Country,Year,BirthRate
Seychelles,1985,26.5
Syrian Arab Republic,1985,43.79
Turks and Caicos Islands,1985,43.79
Chad,1985,47.928
Togo,1985,45.049
Thailand,1985,22.541
Tajikistan,1985,39.73
Turkmenistan,1985,35.663
Tonga,1985,32.181
Trinidad and Tobago,1985,26.945
Tunisia,1985,31.0
Turkey,1985,29.481
Tuvalu,1985,29.481
Tanzania,1985,45.506
Uganda,1985,49.219
Ukraine,1985,15.55
Upper middle income,1985,26.74096283
Uruguay,1985,18.0
United States,1985,15.7
Uzbekistan,1985,37.4
St. Vincent and the Grenadines,1985,27.415
"Venezuela, RB",1985,30.98
Virgin Islands (U.S.),1985,25.0
Vietnam,1985,34.316
Vanuatu,1985,37.809
World,1985,27.13349514
Samoa,1985,37.869
"Yemen, Rep.",1985,54.934
South Africa,1985,32.659
Zambia,1985,44.473
Zimbabwe,1985,42.408
Aruba,1986,21.3
Afghanistan,1986,51.156
Angola,1986,52.907
Albania,1986,25.895
Netherlands Antilles,1986,19.514
Arab World,1986,39.19201562
United Arab Emirates,1986,29.881
Argentina,1986,22.106
Armenia,1986,23.239
American Samoa,1986,23.239
Antigua and Barbuda,1986,14.8
Australia,1986,15.0
Austria,1986,11.4
Azerbaijan,1986,27.6
Burundi,1986,48.099
Belgium,1986,11.9
Benin,1986,46.322
Burkina Faso,1986,48.21
Bangladesh,1986,38.958
Bulgaria,1986,13.2
Bahrain,1986,31.871
"Bahamas, The",1986,24.751
Bosnia and Herzegovina,1986,17.495
Belarus,1986,17.1
Belize,1986,38.125
Bermuda,1986,38.125
Bolivia,1986,37.234
Brazil,1986,27.779
Barbados,1986,16.722
Brunei Darussalam,1986,28.182
Bhutan,1986,41.55
Botswana,1986,39.081
Central African Republic,1986,42.23
Canada,1986,14.5
Switzerland,1986,11.7
Channel Islands,1986,11.895
Chile,1986,23.635
China,1986,22.43
Cote d'Ivoire,1986,43.912
Cameroon,1986,43.594
"Congo, Rep.",1986,39.321
Colombia,1986,28.721
Comoros,1986,42.702
Cape Verde,1986,40.876
Costa Rica,1986,29.421
Cuba,1986,17.299
Cayman Islands,1986,17.299
Cyprus,1986,20.221
Czech Republic,1986,20.221
Germany,1986,10.9
Djibouti,1986,43.56
Dominica,1986,43.56
Denmark,1986,10.8
Dominican Republic,1986,31.717
Algeria,1986,36.881
East Asia & Pacific (developing only),1986,24.59224782
East Asia & Pacific (all income levels),1986,23.18626274
Europe & Central Asia (developing only),1986,20.91045807
Europe & Central Asia (all income levels),1986,16.35933522
Ecuador,1986,32.058
"Egypt, Arab Rep.",1986,38.397
Euro area,1986,11.74970045
Eritrea,1986,41.411
Spain,1986,11.2
Estonia,1986,11.2
Ethiopia,1986,47.875
European Union,1986,12.66323472
Finland,1986,12.4
Fiji,1986,30.336
France,1986,14.1
Faeroe Islands,1986,14.1
"Micronesia, Fed. Sts.",1986,36.924
Gabon,1986,38.361
United Kingdom,1986,13.3
Georgia,1986,17.807
Ghana,1986,41.123
Gibraltar,1986,41.123
Guinea,1986,47.731
"Gambia, The",1986,44.472
Guinea-Bissau,1986,40.98
Equatorial Guinea,1986,48.601
Greece,1986,11.3
Grenada,1986,32.387
Greenland,1986,32.387
Guatemala,1986,40.385
Guam,1986,26.114
Guyana,1986,26.64
High income,1986,14.05447853
"Hong Kong SAR, China",1986,13.0
Honduras,1986,40.383
Heavily indebted poor countries (HIPC),1986,45.98125481
Croatia,1986,45.98125481
Haiti,1986,40.719
Hungary,1986,12.1
Indonesia,1986,28.671
India,1986,32.6
Ireland,1986,17.3
"Iran, Islamic Rep.",1986,41.554
Iraq,1986,38.547
Iceland,1986,16.1
Israel,1986,23.1
Italy,1986,9.7
Jamaica,1986,9.7
Jordan,1986,39.908
Japan,1986,11.4
Kazakhstan,1986,25.6
Kenya,1986,46.301
Kyrgyz Republic,1986,32.7
Cambodia,1986,49.445
Kiribati,1986,49.445
St. Kitts and Nevis,1986,23.0
"Korea, Rep.",1986,15.9
Kosovo,1986,31.75
Kuwait,1986,30.083
Latin America & Caribbean (developing only),1986,28.73442981
Lao PDR,1986,42.603
Lebanon,1986,27.483
Liberia,1986,47.879
Libya,1986,34.965
St. Lucia,1986,28.0
Latin America & Caribbean (all income levels),1986,28.71019973
Least developed countries: UN classification,1986,43.89711108
Low income,1986,42.52469572
Liechtenstein,1986,42.52469572
Sri Lanka,1986,42.52469572
Lower middle income,1986,29.34790635
Low & middle income,1986,30.44828527
Lesotho,1986,38.952
Lithuania,1986,38.952
Luxembourg,1986,11.7
Latvia,1986,11.7
"Macao SAR, China",1986,23.779
Morocco,1986,33.866
Monaco,1986,33.866
Moldova,1986,21.739
Madagascar,1986,43.795
Maldives,1986,42.096
Middle East & North Africa (all income levels),1986,38.83762651
Mexico,1986,29.597
Marshall Islands,1986,29.597
Middle income,1986,28.71062444
"Macedonia, FYR",1986,18.758
Mali,1986,47.203
Malta,1986,15.3
Myanmar,1986,30.343
Middle East & North Africa (developing only),1986,39.39545863
Montenegro,1986,8.17
Mongolia,1986,36.261
Northern Mariana Islands,1986,36.261
Mozambique,1986,44.257
Mauritania,1986,41.086
Mauritius,1986,18.6
Malawi,1986,51.197
Malaysia,1986,32.972
Mayotte,1986,41.874
North America,1986,15.40161337
Namibia,1986,39.778
New Caledonia,1986,39.778
Niger,1986,56.189
Nigeria,1986,47.413
Nicaragua,1986,39.702
Netherlands,1986,12.7
High income: nonOECD,1986,24.26169029
Norway,1986,12.6
Nepal,1986,39.655
New Zealand,1986,16.3
High income: OECD,1986,13.45993015
OECD members,1986,15.57186673
Oman,1986,43.148
Pakistan,1986,42.498
Panama,1986,27.592
Peru,1986,31.919
Philippines,1986,34.499
Palau,1986,34.499
Papua New Guinea,1986,36.987
Poland,1986,17.0
Puerto Rico,1986,17.0
"Korea, Dem. Rep.",1986,20.718
Portugal,1986,12.4
Paraguay,1986,35.898
French Polynesia,1986,30.131
Qatar,1986,26.681
Russian Federation,1986,17.2
Rwanda,1986,52.766
South Asia,1986,34.64105476
Saudi Arabia,1986,38.611
Sudan,1986,42.359
Senegal,1986,45.505
Singapore,1986,14.8
Solomon Islands,1986,40.116
Sierra Leone,1986,42.758
El Salvador,1986,33.66
San Marino,1986,33.66
Somalia,1986,44.29
Serbia,1986,44.29
Sub-Saharan Africa (developing only),1986,45.46329253
Sub-Saharan Africa (all income levels),1986,45.46554513
Sao Tome and Principe,1986,39.985
Suriname,1986,26.988
Slovak Republic,1986,16.8
Slovenia,1986,12.9
Sweden,1986,12.2
Swaziland,1986,46.878
Seychelles,1986,26.3
Syrian Arab Republic,1986,42.561
Turks and Caicos Islands,1986,42.561
Chad,1986,47.824
Togo,1986,44.529
Thailand,1986,21.833
Tajikistan,1986,39.969
Turkmenistan,1986,35.736
Tonga,1986,31.602
Trinidad and Tobago,1986,26.086
Tunisia,1986,26.086
Turkey,1986,28.481
Tuvalu,1986,28.481
Tanzania,1986,45.266
Uganda,1986,49.293
Ukraine,1986,15.5
Upper middle income,1986,26.38883768
Uruguay,1986,17.9
United States,1986,15.5
Uzbekistan,1986,37.9
St. Vincent and the Grenadines,1986,26.79
"Venezuela, RB",1986,26.79
Virgin Islands (U.S.),1986,26.79
Vietnam,1986,33.969
Vanuatu,1986,37.503
World,1986,27.30840505
Samoa,1986,37.773
"Yemen, Rep.",1986,54.394
South Africa,1986,32.066
Zambia,1986,44.301
Zimbabwe,1986,41.341
Aruba,1987,20.869
Afghanistan,1987,51.237
Angola,1987,52.918
Albania,1987,25.579
Netherlands Antilles,1987,19.477
Arab World,1987,38.07725879
United Arab Emirates,1987,29.516
Argentina,1987,21.961
Armenia,1987,22.898
American Samoa,1987,22.898
Antigua and Barbuda,1987,14.8
Australia,1987,15.4
Austria,1987,11.3
Azerbaijan,1987,26.8
Burundi,1987,47.963
Belgium,1987,11.9
Benin,1987,46.169
Burkina Faso,1987,48.111
Bangladesh,1987,37.831
Bulgaria,1987,13.0
Bahrain,1987,31.312
"Bahamas, The",1987,24.234
Bosnia and Herzegovina,1987,17.027
Belarus,1987,16.1
Belize,1987,37.681
Bermuda,1987,37.681
Bolivia,1987,37.01
Brazil,1987,26.822
Barbados,1987,16.469
Brunei Darussalam,1987,27.816
Bhutan,1987,41.051
Botswana,1987,37.986
Central African Republic,1987,42.036
Canada,1987,14.4
Switzerland,1987,11.6
Channel Islands,1987,12.066
Chile,1987,23.598
China,1987,23.33
Cote d'Ivoire,1987,43.169
Cameroon,1987,43.189
"Congo, Rep.",1987,38.979
Colombia,1987,28.326
Comoros,1987,40.933
Cape Verde,1987,40.489
Costa Rica,1987,28.987
Cuba,1987,17.346
Cayman Islands,1987,17.346
Cyprus,1987,19.854
Czech Republic,1987,13.0
Germany,1987,11.2
Djibouti,1987,43.314
Dominica,1987,23.6
Denmark,1987,11.0
Dominican Republic,1987,31.273
Algeria,1987,35.593
East Asia & Pacific (developing only),1987,25.06168558
East Asia & Pacific (all income levels),1987,23.57810733
Europe & Central Asia (developing only),1987,20.58501752
Europe & Central Asia (all income levels),1987,16.17773589
Ecuador,1987,31.281
"Egypt, Arab Rep.",1987,37.593
Euro area,1987,11.80793915
Eritrea,1987,41.192
Spain,1987,12.1
Estonia,1987,15.6
Ethiopia,1987,48.018
European Union,1987,12.71877023
Finland,1987,12.0
Fiji,1987,29.857
France,1987,13.8
Faeroe Islands,1987,13.8
"Micronesia, Fed. Sts.",1987,36.064
Gabon,1987,38.375
United Kingdom,1987,13.6
Georgia,1987,17.624
Ghana,1987,40.655
Gibraltar,1987,40.655
Guinea,1987,47.499
"Gambia, The",1987,44.262
Guinea-Bissau,1987,41.197
Equatorial Guinea,1987,49.27
Greece,1987,10.7
Grenada,1987,31.728
Greenland,1987,31.728
Guatemala,1987,39.963
Guam,1987,26.046
Guyana,1987,25.934
High income,1987,14.01003093
"Hong Kong SAR, China",1987,12.6
Honduras,1987,39.863
Heavily indebted poor countries (HIPC),1987,45.83497806
Croatia,1987,12.6
Haiti,1987,39.86
Hungary,1987,11.6
Indonesia,1987,27.848
India,1987,32.2
Ireland,1987,16.6
"Iran, Islamic Rep.",1987,39.836
Iraq,1987,38.455
Iceland,1987,17.0
Israel,1987,22.7
Italy,1987,9.6
Jamaica,1987,25.55
Jordan,1987,39.104
Japan,1987,11.1
Kazakhstan,1987,25.7
Kenya,1987,45.406
Kyrgyz Republic,1987,32.7
Cambodia,1987,47.845
Kiribati,1987,35.0
St. Kitts and Nevis,1987,23.6
"Korea, Rep.",1987,15.1
Kosovo,1987,32.06
Kuwait,1987,28.582
Latin America & Caribbean (developing only),1987,28.23854712
Lao PDR,1987,42.447
Lebanon,1987,26.991
Liberia,1987,47.688
Libya,1987,32.072
St. Lucia,1987,28.3
Latin America & Caribbean (all income levels),1987,28.14127411
Least developed countries: UN classification,1987,43.48670029
Low income,1987,42.09988221
Liechtenstein,1987,42.09988221
Sri Lanka,1987,21.531
Lower middle income,1987,29.40049152
Low & middle income,1987,30.32476198
Lesotho,1987,38.334
Lithuania,1987,15.7
Luxembourg,1987,11.4
Latvia,1987,15.2
"Macao SAR, China",1987,22.899
Morocco,1987,32.77
Monaco,1987,32.77
Moldova,1987,21.245
Madagascar,1987,44.334
Maldives,1987,41.919
Middle East & North Africa (all income levels),1987,37.50123152
Mexico,1987,29.182
Marshall Islands,1987,39.0
Middle income,1987,28.64139666
"Macedonia, FYR",1987,18.38
Mali,1987,47.143
Malta,1987,15.8
Myanmar,1987,29.429
Middle East & North Africa (developing only),1987,37.95570358
Montenegro,1987,8.482
Mongolia,1987,35.586
Northern Mariana Islands,1987,35.586
Mozambique,1987,43.907
Mauritania,1987,40.8
Mauritius,1987,19.3
Malawi,1987,50.926
Malaysia,1987,32.599
Mayotte,1987,41.629
North America,1987,15.39136621
Namibia,1987,39.361
New Caledonia,1987,23.8
Niger,1987,56.073
Nigeria,1987,47.078
Nicaragua,1987,38.881
Netherlands,1987,12.7
High income: nonOECD,1987,22.54754823
Norway,1987,13.0
Nepal,1987,39.351
New Zealand,1987,16.8
High income: OECD,1987,13.3864146
OECD members,1987,15.4322138
Oman,1987,41.979
Pakistan,1987,42.262
Panama,1987,27.277
Peru,1987,31.443
Philippines,1987,34.152
Palau,1987,34.152
Papua New Guinea,1987,36.914
Poland,1987,16.1
Puerto Rico,1987,19.5
"Korea, Dem. Rep.",1987,20.546
Portugal,1987,12.0
Paraguay,1987,35.321
French Polynesia,1987,29.787
Qatar,1987,25.897
Russian Federation,1987,17.2
Rwanda,1987,51.219
South Asia,1987,33.99919167
Saudi Arabia,1987,37.989
Sudan,1987,42.019
Senegal,1987,45.153
Singapore,1987,16.6
Solomon Islands,1987,40.121
Sierra Leone,1987,42.598
El Salvador,1987,33.076
San Marino,1987,33.076
Somalia,1987,44.67
Serbia,1987,44.67
Sub-Saharan Africa (developing only),1987,45.20718607
Sub-Saharan Africa (all income levels),1987,45.21013518
Sao Tome and Principe,1987,39.382
Suriname,1987,25.993
Slovak Republic,1987,16.1
Slovenia,1987,12.9
Sweden,1987,12.5
Swaziland,1987,46.272
Seychelles,1987,24.9
Syrian Arab Republic,1987,41.18
Turks and Caicos Islands,1987,41.18
Chad,1987,47.724
Togo,1987,43.997
Thailand,1987,21.197
Tajikistan,1987,40.041
Turkmenistan,1987,35.719
Tonga,1987,31.063
Trinidad and Tobago,1987,25.071
Tunisia,1987,29.2
Turkey,1987,27.545
Tuvalu,1987,27.545
Tanzania,1987,45.013
Uganda,1987,49.364
Ukraine,1987,14.8
Upper middle income,1987,25.93263872
Uruguay,1987,17.9
United States,1987,15.5
Uzbekistan,1987,37.2
St. Vincent and the Grenadines,1987,26.22
"Venezuela, RB",1987,30.3
Virgin Islands (U.S.),1987,22.3
Vietnam,1987,33.524
Vanuatu,1987,37.263
World,1987,27.20275973
Samoa,1987,37.323
"Yemen, Rep.",1987,53.747
South Africa,1987,31.419
Zambia,1987,44.174
Zimbabwe,1987,40.288
Aruba,1988,20.393
Afghanistan,1988,51.325
Angola,1988,52.903
Albania,1988,25.217
Netherlands Antilles,1988,19.509
Arab World,1988,37.53961835
United Arab Emirates,1988,28.875
Argentina,1988,21.825
Armenia,1988,22.451
American Samoa,1988,22.451
Antigua and Barbuda,1988,14.5
Australia,1988,14.9
Austria,1988,11.6
Azerbaijan,1988,26.4
Burundi,1988,47.646
Belgium,1988,12.1
Benin,1988,45.989
Burkina Faso,1988,48.0
Bangladesh,1988,36.72
Bulgaria,1988,13.1
Bahrain,1988,30.596
"Bahamas, The",1988,23.863
Bosnia and Herzegovina,1988,16.427
Belarus,1988,16.1
Belize,1988,37.268
Bermuda,1988,37.268
Bolivia,1988,36.817
Brazil,1988,25.883
Barbados,1988,16.182
Brunei Darussalam,1988,27.623
Bhutan,1988,40.408
Botswana,1988,36.884
Central African Republic,1988,41.787
Canada,1988,14.5
Switzerland,1988,12.3
Channel Islands,1988,12.236
Chile,1988,23.491
China,1988,22.37
Cote d'Ivoire,1988,42.464
Cameroon,1988,42.781
"Congo, Rep.",1988,38.672
Colombia,1988,27.951
Comoros,1988,39.318
Cape Verde,1988,39.931
Costa Rica,1988,28.419
Cuba,1988,17.259
Cayman Islands,1988,17.259
Cyprus,1988,19.466
Czech Republic,1988,12.8
Germany,1988,11.4
Djibouti,1988,42.994
Dominica,1988,42.994
Denmark,1988,11.5
Dominican Republic,1988,30.832
Algeria,1988,34.322
East Asia & Pacific (developing only),1988,24.20472485
East Asia & Pacific (all income levels),1988,22.83742378
Europe & Central Asia (developing only),1988,19.79833558
Europe & Central Asia (all income levels),1988,15.80812974
Ecuador,1988,30.516
"Egypt, Arab Rep.",1988,36.471
Euro area,1988,11.71245572
Eritrea,1988,40.973
Spain,1988,10.7
Estonia,1988,16.0
Ethiopia,1988,48.118
European Union,1988,12.65924454
Finland,1988,12.8
Fiji,1988,29.388
France,1988,13.8
Faeroe Islands,1988,13.8
"Micronesia, Fed. Sts.",1988,35.202
Gabon,1988,38.41
United Kingdom,1988,13.8
Georgia,1988,17.379
Ghana,1988,40.168
Gibraltar,1988,40.168
Guinea,1988,47.23
"Gambia, The",1988,44.1
Guinea-Bissau,1988,41.475
Equatorial Guinea,1988,49.547
Greece,1988,10.7
Grenada,1988,30.807
Greenland,1988,30.807
Guatemala,1988,39.618
Guam,1988,26.026
Guyana,1988,25.36
High income,1988,14.07625575
"Hong Kong SAR, China",1988,13.4
Honduras,1988,39.364
Heavily indebted poor countries (HIPC),1988,45.65910513
Croatia,1988,12.4
Haiti,1988,38.984
Hungary,1988,11.7
Indonesia,1988,27.074
India,1988,31.5
Ireland,1988,15.3
"Iran, Islamic Rep.",1988,37.956
Iraq,1988,38.368
Iceland,1988,18.7
Israel,1988,22.6
Italy,1988,9.9
Jamaica,1988,9.9
Jordan,1988,38.252
Japan,1988,10.8
Kazakhstan,1988,24.8
Kenya,1988,44.399
Kyrgyz Republic,1988,31.5
Cambodia,1988,46.266
Kiribati,1988,46.266
St. Kitts and Nevis,1988,21.3
"Korea, Rep.",1988,15.2
Kosovo,1988,31.43
Kuwait,1988,27.015
Latin America & Caribbean (developing only),1988,27.59273098
Lao PDR,1988,42.193
Lebanon,1988,26.529
Liberia,1988,47.428
Libya,1988,29.551
St. Lucia,1988,29.551
Latin America & Caribbean (all income levels),1988,27.56710857
Least developed countries: UN classification,1988,43.07195284
Low income,1988,41.65795374
Liechtenstein,1988,41.65795374
Sri Lanka,1988,41.65795374
Lower middle income,1988,28.70678899
Low & middle income,1988,29.67249787
Lesotho,1988,37.689
Lithuania,1988,15.5
Luxembourg,1988,12.3
Latvia,1988,15.5
"Macao SAR, China",1988,21.898
Morocco,1988,31.678
Monaco,1988,31.678
Moldova,1988,20.517
Madagascar,1988,44.774
Maldives,1988,41.542
Middle East & North Africa (all income levels),1988,36.61586659
Mexico,1988,28.815
Marshall Islands,1988,28.815
Middle income,1988,27.92397713
"Macedonia, FYR",1988,18.015
Mali,1988,47.041
Malta,1988,15.8
Myanmar,1988,28.541
Middle East & North Africa (developing only),1988,37.06045604
Montenegro,1988,9.054
Mongolia,1988,34.751
Northern Mariana Islands,1988,34.751
Mozambique,1988,43.642
Mauritania,1988,40.51
Mauritius,1988,20.1
Malawi,1988,50.657
Malaysia,1988,32.023
Mayotte,1988,41.369
North America,1988,15.76126075
Namibia,1988,38.931
New Caledonia,1988,38.931
Niger,1988,55.95
Nigeria,1988,46.732
Nicaragua,1988,38.139
Netherlands,1988,12.6
High income: nonOECD,1988,23.18186051
Norway,1988,13.7
Nepal,1988,39.064
New Zealand,1988,17.3
High income: OECD,1988,13.43799726
OECD members,1988,15.42861073
Oman,1988,40.678
Pakistan,1988,41.827
Panama,1988,26.922
Peru,1988,30.957
Philippines,1988,33.784
Palau,1988,33.784
Papua New Guinea,1988,36.861
Poland,1988,15.6
Puerto Rico,1988,15.6
"Korea, Dem. Rep.",1988,20.477
Portugal,1988,11.2
Paraguay,1988,34.709
French Polynesia,1988,29.293
Qatar,1988,25.043
Russian Federation,1988,16.0
Rwanda,1988,49.397
South Asia,1988,33.50407784
Saudi Arabia,1988,37.309
Sudan,1988,41.689
Senegal,1988,44.83
Singapore,1988,19.8
Solomon Islands,1988,40.076
Sierra Leone,1988,42.482
El Salvador,1988,32.532
San Marino,1988,32.532
Somalia,1988,45.022
Serbia,1988,45.022
Sub-Saharan Africa (developing only),1988,44.93221988
Sub-Saharan Africa (all income levels),1988,44.93558606
Sao Tome and Principe,1988,38.809
Suriname,1988,25.042
Slovak Republic,1988,15.9
Slovenia,1988,12.6
Sweden,1988,13.3
Swaziland,1988,45.478
Seychelles,1988,45.478
Syrian Arab Republic,1988,39.708
Turks and Caicos Islands,1988,39.708
Chad,1988,47.634
Togo,1988,43.455
Thailand,1988,20.637
Tajikistan,1988,39.93
Turkmenistan,1988,35.575
Tonga,1988,30.624
Trinidad and Tobago,1988,23.919
Tunisia,1988,23.919
Turkey,1988,26.744
Tuvalu,1988,26.744
Tanzania,1988,44.738
Uganda,1988,49.426
Ukraine,1988,14.4
Upper middle income,1988,25.0694151
Uruguay,1988,17.5
United States,1988,15.9
Uzbekistan,1988,35.3
St. Vincent and the Grenadines,1988,25.714
"Venezuela, RB",1988,25.714
Virgin Islands (U.S.),1988,25.714
Vietnam,1988,32.956
Vanuatu,1988,37.079
World,1988,26.70140847
Samoa,1988,36.547
"Yemen, Rep.",1988,53.005
South Africa,1988,30.729
Zambia,1988,44.076
Zimbabwe,1988,39.28
Aruba,1989,19.886
Afghanistan,1989,51.417
Angola,1989,52.847
Albania,1989,24.801
Netherlands Antilles,1989,19.586
Arab World,1989,36.59664464
United Arab Emirates,1989,27.962
Argentina,1989,21.683
Armenia,1989,21.898
American Samoa,1989,21.898
Antigua and Barbuda,1989,21.898
Australia,1989,14.9
Austria,1989,11.5
Azerbaijan,1989,26.4
Burundi,1989,47.155
Belgium,1989,12.1
Benin,1989,45.781
Burkina Faso,1989,47.876
Bangladesh,1989,35.644
Bulgaria,1989,12.6
Bahrain,1989,29.729
"Bahamas, The",1989,23.644
Bosnia and Herzegovina,1989,15.716
Belarus,1989,15.0
Belize,1989,36.881
Bermuda,1989,15.2
Bolivia,1989,36.635
Brazil,1989,24.995
Barbados,1989,15.862
Brunei Darussalam,1989,27.596
Bhutan,1989,39.608
Botswana,1989,35.801
Central African Republic,1989,41.495
Canada,1989,14.9
Switzerland,1989,12.6
Channel Islands,1989,12.388
Chile,1989,23.299
China,1989,21.58
Cote d'Ivoire,1989,41.805
Cameroon,1989,42.373
"Congo, Rep.",1989,38.397
